Timestamp,Category,Product_Name,Room_No,Row_No,Product_Count,Item_ID,Storage_Type,Product_Size,Weight_kg,Access_Frequency,Last_Accessed,Stock_Threshold,Temperature_Requirement,Supplier_Name,Expiration_Date,Handling_Priority,Date,Units_Sold,Stock_On_Hand,Restock_Lead_Time_Days,Season,Promotion_Active,Supplier_Delay_Days,Forecast_Window
2025-03-21 04:02:55,Furniture,Cupboard,Room-6,Row-J,18,4905b0ef,Bin,Small,0.84,76,2025-04-11 23:02:47,10,None,"Washington, Baker and Palmer",,Medium,2025-03-21 04:02:55,8,15,8,Spring,1,4,30
2025-04-08 02:25:40,Electronics,TV,Room-5,Row-F,19,be86e666,Bin,Small,1.74,64,2025-04-11 05:26:28,15,None,Thornton-Simpson,,Medium,2025-04-08 02:25:40,18,5,6,Spring,1,3,7
2025-04-05 17:56:29,Toys,Doll,Room-2,Row-H,8,26746513,Bin,Small,1.24,81,2025-04-10 11:39:05,11,None,Martinez-Mora,,Medium,2025-04-05 17:56:29,27,0,13,Spring,1,0,7
2025-03-27 18:04:11,Electronics,TV,Room-6,Row-E,8,fe4c2294,Pallet,Medium,5.28,72,2025-04-12 02:30:23,10,None,Anderson-Lopez,,High,2025-03-27 18:04:11,7,11,1,Spring,1,3,14
2025-03-19 15:14:08,Electronics,Smartphone,Room-10,Row-D,19,7f9fd6e0,Pallet,Medium,5.68,22,2025-04-12 00:16:34,6,None,Cortez LLC,,High,2025-03-19 15:14:08,17,0,6,Spring,1,1,30
2025-03-15 06:21:15,Food,Bread,Room-10,Row-G,10,0729ed03,Bin,Small,0.18,82,2025-04-09 17:04:26,11,Refrigerated,"Gordon, Mcpherson and Berry",2025-04-10 06:21:15,Low,2025-03-15 06:21:15,43,0,1,Spring,0,2,30
2025-04-06 05:20:18,Electronics,Tablet,Room-3,Row-H,13,0af586a2,Shelf,Small,0.47,56,2025-04-08 01:25:00,7,None,"Rivera, Mckee and Myers",,Medium,2025-04-06 05:20:18,15,6,6,Spring,0,0,7
2025-03-26 13:59:10,Toys,Blocks,Room-9,Row-F,19,fccead2d,Pallet,Medium,2.91,41,2025-04-07 21:09:30,10,None,Greene-Ball,,Medium,2025-03-26 13:59:10,49,0,4,Spring,0,2,7
2025-03-31 10:56:23,Electronics,Laptop,Room-3,Row-H,1,8e13d798,Shelf,Small,1.68,23,2025-04-08 01:19:36,7,None,Johns Inc,,High,2025-03-31 10:56:23,21,0,14,Spring,1,3,7
2025-03-26 15:05:02,Food,Apple,Room-3,Row-F,16,cef0d4b5,Bin,Small,1.32,7,2025-04-08 13:46:31,6,Refrigerated,Gaines-Cole,2025-04-01 15:05:02,Low,2025-03-26 15:05:02,47,0,12,Spring,1,0,14
2025-03-20 12:52:32,Clothing,T-Shirt,Room-1,Row-I,8,801409b7,Pallet,Large,17.18,17,2025-04-08 09:17:10,12,None,Newman Group,,Medium,2025-03-20 12:52:32,36,0,14,Spring,0,1,30
2025-03-21 02:12:37,Clothing,T-Shirt,Room-7,Row-A,14,b1a0907e,Shelf,Large,12.45,24,2025-04-08 07:10:26,14,None,Johnson LLC,,Medium,2025-03-21 02:12:37,9,14,6,Spring,1,4,14
2025-04-05 22:20:15,Food,Apple,Room-6,Row-B,16,8e246e11,Pallet,Large,24.09,83,2025-04-07 20:04:11,5,Refrigerated,Evans PLC,2025-04-19 22:20:15,Low,2025-04-05 22:20:15,31,0,2,Spring,1,3,14
2025-03-28 21:41:35,Toys,Car,Room-7,Row-I,12,ce9d84af,Bin,Large,20.28,84,2025-04-09 11:27:54,13,None,"Snow, Frank and Becker",,Medium,2025-03-28 21:41:35,1,6,8,Spring,1,1,14
2025-04-06 03:37:05,Clothing,Shirt,Room-2,Row-H,18,10a44e0d,Bin,Large,25.3,53,2025-04-12 01:19:49,13,None,"Horton, Spears and Gonzalez",,Medium,2025-04-06 03:37:05,43,0,2,Spring,1,2,30
2025-04-09 00:40:47,Clothing,Dress,Room-7,Row-H,13,8bd6e343,Pallet,Large,29.31,5,2025-04-11 10:03:51,8,None,"Sosa, Cox and Taylor",,Medium,2025-04-09 00:40:47,0,20,3,Spring,0,0,14
2025-03-22 09:31:51,Electronics,Laptop,Room-10,Row-C,8,c6ad6f6d,Bin,Large,23.28,91,2025-04-11 21:23:23,8,None,"Thompson, Mcdaniel and King",,Low,2025-03-22 09:31:51,37,0,9,Spring,1,4,14
2025-03-26 22:40:59,Electronics,Laptop,Room-8,Row-J,11,b199c72c,Cold Storage,Small,0.34,4,2025-04-11 12:33:52,12,None,Shah-Thompson,,Medium,2025-03-26 22:40:59,27,0,7,Spring,1,3,30
2025-04-09 11:53:15,Clothing,Jacket,Room-10,Row-D,6,67bc4b83,Shelf,Small,0.14,50,2025-04-08 22:30:19,7,None,Prince PLC,,Medium,2025-04-09 11:53:15,17,0,11,Spring,0,2,14
2025-03-22 16:59:30,Furniture,Bed,Room-10,Row-H,19,a78ce3d0,Pallet,Small,0.97,35,2025-04-08 00:18:09,15,None,Lucas-Henson,,Medium,2025-03-22 16:59:30,46,0,12,Spring,0,3,7
2025-03-27 11:33:03,Clothing,Shirt,Room-2,Row-C,19,5a6831d0,Pallet,Small,0.16,87,2025-04-12 06:27:37,9,None,Johnson-Long,,Medium,2025-03-27 11:33:03,34,0,3,Spring,1,0,14
2025-03-31 20:13:25,Electronics,TV,Room-3,Row-B,16,0bf22832,Bin,Small,1.4,17,2025-04-07 15:47:18,11,None,Glass Ltd,,High,2025-03-31 20:13:25,22,0,6,Spring,1,3,14
2025-04-11 21:24:25,Toys,Blocks,Room-2,Row-I,16,adce0ebc,Cold Storage,Small,0.98,17,2025-04-12 06:22:59,14,None,"Ramirez, Martinez and Black",,Medium,2025-04-11 21:24:25,19,7,12,Spring,1,1,30
2025-03-17 22:30:03,Clothing,T-Shirt,Room-10,Row-I,14,ccc1bea8,Pallet,Medium,6.56,62,2025-04-10 06:01:38,15,None,Mathews-Anderson,,Medium,2025-03-17 22:30:03,17,0,9,Spring,1,2,7
2025-03-24 03:17:55,Furniture,Chair,Room-8,Row-F,12,7a8e6189,Pallet,Medium,3.09,56,2025-04-09 02:20:05,11,None,"Miles, Smith and Stewart",,Medium,2025-03-24 03:17:55,16,0,5,Spring,1,0,14
2025-03-17 22:17:40,Toys,Blocks,Room-6,Row-G,18,46346542,Cold Storage,Large,43.13,12,2025-04-10 22:52:39,11,None,"Harris, Hicks and Coleman",,Medium,2025-03-17 22:17:40,39,0,8,Spring,1,3,30
2025-03-16 13:01:27,Electronics,Laptop,Room-8,Row-G,20,1abf5733,Cold Storage,Small,0.27,19,2025-04-09 15:22:11,11,None,"Cardenas, Henderson and Allen",,High,2025-03-16 13:01:27,32,0,2,Spring,1,1,14
2025-03-17 08:28:37,Clothing,T-Shirt,Room-3,Row-G,19,309e21fa,Cold Storage,Large,13.18,91,2025-04-09 01:28:36,9,None,Cox Group,,Medium,2025-03-17 08:28:37,45,0,2,Spring,0,0,30
2025-03-21 09:16:08,Food,Eggs,Room-7,Row-G,8,2521d9d6,Bin,Medium,3.89,11,2025-04-11 08:59:49,5,Refrigerated,Lindsey-Fisher,2025-04-18 09:16:08,High,2025-03-21 09:16:08,14,1,12,Spring,0,2,30
2025-03-26 06:20:20,Toys,Doll,Room-2,Row-G,12,90b4b3fc,Shelf,Small,1.9,56,2025-04-09 00:35:43,11,None,"Nunez, Deleon and Allen",,Medium,2025-03-26 06:20:20,8,8,6,Spring,0,3,14
2025-03-17 04:05:32,Food,Bread,Room-3,Row-H,14,d9e2fb42,Cold Storage,Small,0.52,14,2025-04-09 12:09:03,11,Refrigerated,Wallace-Duffy,2025-04-09 04:05:32,Medium,2025-03-17 04:05:32,41,0,6,Spring,0,2,7
2025-03-21 19:34:18,Electronics,TV,Room-7,Row-B,8,2685fa43,Pallet,Small,0.52,75,2025-04-08 06:53:08,14,None,Owens LLC,,High,2025-03-21 19:34:18,16,0,8,Spring,0,2,30
2025-04-09 16:24:48,Food,Milk,Room-6,Row-B,18,915afff9,Bin,Medium,3.17,59,2025-04-10 23:56:45,12,Refrigerated,"Byrd, Randolph and Brown",2025-05-02 16:24:48,High,2025-04-09 16:24:48,41,0,3,Spring,0,0,7
2025-04-09 22:56:53,Food,Milk,Room-5,Row-B,6,2ec44111,Pallet,Small,1.63,88,2025-04-11 15:38:44,8,Refrigerated,"Hicks, Wilson and Boyd",2025-04-23 22:56:53,Medium,2025-04-09 22:56:53,14,0,1,Spring,1,4,7
2025-04-02 23:05:48,Food,Bread,Room-9,Row-D,6,73bc447a,Pallet,Small,0.73,42,2025-04-12 11:52:58,6,Refrigerated,"Li, Navarro and Shaffer",2025-04-20 23:05:48,Low,2025-04-02 23:05:48,14,0,8,Spring,1,2,14
2025-03-26 04:42:51,Food,Apple,Room-4,Row-J,17,9938e384,Pallet,Large,24.2,48,2025-04-11 05:43:24,11,Refrigerated,Mann-Patton,2025-04-19 04:42:51,Low,2025-03-26 04:42:51,43,0,1,Spring,1,4,30
2025-03-31 19:08:12,Clothing,Shirt,Room-6,Row-I,2,d524495a,Pallet,Medium,6.53,63,2025-04-09 04:04:28,14,None,Jones-Carr,,Medium,2025-03-31 19:08:12,18,0,9,Spring,1,3,14
2025-04-03 20:36:14,Food,Bread,Room-7,Row-H,4,ab78972d,Pallet,Medium,5.54,33,2025-04-09 18:03:40,9,Refrigerated,Keller LLC,2025-04-17 20:36:14,Low,2025-04-03 20:36:14,1,3,11,Spring,0,3,30
2025-04-03 04:41:16,Food,Bread,Room-6,Row-D,2,2f62db27,Bin,Large,20.15,18,2025-04-07 20:05:19,9,Refrigerated,"Frazier, Thornton and Jenkins",2025-04-19 04:41:16,Low,2025-04-03 04:41:16,41,0,4,Spring,1,1,14
2025-03-28 08:30:09,Food,Rice,Room-7,Row-E,12,b846da82,Shelf,Small,0.45,39,2025-04-08 14:51:12,10,Refrigerated,Mccoy and Sons,2025-04-20 08:30:09,Medium,2025-03-28 08:30:09,45,0,12,Spring,0,1,14
2025-04-05 12:34:11,Toys,Car,Room-7,Row-F,11,6bdc1340,Shelf,Medium,4.38,70,2025-04-11 01:24:10,13,None,Daniels-Hodges,,Medium,2025-04-05 12:34:11,5,7,8,Spring,0,3,14
2025-03-16 22:22:46,Toys,Puzzle,Room-8,Row-D,8,9aab6264,Pallet,Large,46.2,40,2025-04-12 04:30:51,11,None,"Simmons, Taylor and Grant",,Medium,2025-03-16 22:22:46,28,0,3,Spring,0,1,7
2025-03-20 18:11:36,Clothing,Shirt,Room-3,Row-B,16,14f810c6,Pallet,Medium,2.98,58,2025-04-08 11:36:39,6,None,Jones-Mcknight,,Medium,2025-03-20 18:11:36,19,5,5,Spring,0,3,7
2025-03-30 15:22:30,Clothing,Jacket,Room-2,Row-J,8,f80cf450,Pallet,Small,1.89,64,2025-04-12 03:09:59,7,None,Jones LLC,,Medium,2025-03-30 15:22:30,48,0,9,Spring,1,1,7
2025-03-18 22:13:44,Electronics,Smartphone,Room-2,Row-B,17,675a6ba8,Pallet,Medium,6.03,95,2025-04-11 18:54:55,15,None,Rocha-Collins,,Low,2025-03-18 22:13:44,29,0,13,Spring,0,2,7
2025-04-07 18:14:48,Toys,Car,Room-2,Row-A,14,5092f75c,Shelf,Small,0.19,4,2025-04-09 11:27:20,11,None,Patton Inc,,Medium,2025-04-07 18:14:48,3,10,3,Spring,1,4,7
2025-04-05 08:01:56,Clothing,Shirt,Room-5,Row-H,2,5b6d1af9,Bin,Medium,8.75,76,2025-04-08 05:28:13,5,None,"Martinez, Scott and Davis",,Medium,2025-04-05 08:01:56,13,0,14,Spring,0,3,30
2025-03-28 18:47:00,Clothing,Jacket,Room-8,Row-D,4,17309562,Bin,Medium,5.06,58,2025-04-09 18:10:12,5,None,"Patterson, Andrews and Robinson",,Medium,2025-03-28 18:47:00,10,0,7,Spring,0,0,30
2025-03-31 08:04:42,Food,Rice,Room-2,Row-D,4,f684b2a8,Pallet,Medium,4.08,99,2025-04-08 10:56:51,11,Refrigerated,Williams PLC,2025-04-22 08:04:42,High,2025-03-31 08:04:42,11,0,14,Spring,1,3,7
2025-04-08 03:15:19,Food,Rice,Room-10,Row-B,13,b7bb7610,Cold Storage,Medium,8.9,74,2025-04-07 20:42:42,7,Refrigerated,Johnson-Baker,2025-04-15 03:15:19,Medium,2025-04-08 03:15:19,33,0,14,Spring,0,1,30
2025-03-30 01:33:05,Toys,Lego,Room-8,Row-D,13,f85743c8,Bin,Medium,4.83,5,2025-04-10 04:22:37,11,None,Gordon LLC,,Medium,2025-03-30 01:33:05,9,9,9,Spring,0,3,14
2025-03-19 10:38:20,Furniture,Bed,Room-9,Row-A,13,a26a67d3,Cold Storage,Medium,6.81,8,2025-04-12 09:20:14,13,None,Cox-Chavez,,Medium,2025-03-19 10:38:20,39,0,13,Spring,0,2,7
2025-04-05 04:46:16,Toys,Puzzle,Room-7,Row-F,16,ca5efe5e,Cold Storage,Medium,8.37,30,2025-04-09 12:30:32,14,None,Robinson Inc,,Medium,2025-04-05 04:46:16,31,0,9,Spring,0,1,14
2025-03-31 20:31:53,Food,Milk,Room-3,Row-B,10,7449fe63,Shelf,Large,46.36,6,2025-04-11 21:16:11,13,Refrigerated,Martinez Ltd,2025-04-10 20:31:53,Medium,2025-03-31 20:31:53,37,0,10,Spring,1,0,7
2025-04-08 03:42:19,Furniture,Table,Room-4,Row-B,15,f85c9b06,Shelf,Large,33.48,40,2025-04-11 16:28:07,11,None,Simon and Sons,,Medium,2025-04-08 03:42:19,12,7,14,Spring,1,0,30
2025-04-07 22:20:29,Furniture,Cupboard,Room-7,Row-H,4,4d555ef1,Shelf,Large,24.56,32,2025-04-08 09:32:19,10,None,Taylor Group,,Medium,2025-04-07 22:20:29,3,0,2,Spring,1,2,7
2025-04-10 11:42:49,Clothing,Jeans,Room-9,Row-F,5,542edab3,Pallet,Small,1.34,73,2025-04-10 19:23:06,12,None,Taylor-Lopez,,Medium,2025-04-10 11:42:49,20,0,11,Spring,1,3,7
2025-03-30 04:20:50,Furniture,Table,Room-9,Row-D,12,2a837fa1,Cold Storage,Medium,4.82,20,2025-04-11 12:41:04,9,None,Thomas-Smith,,Medium,2025-03-30 04:20:50,45,0,11,Spring,0,4,14
2025-04-08 19:21:38,Food,Rice,Room-8,Row-G,18,9bdccbf4,Cold Storage,Large,47.24,44,2025-04-11 16:35:54,10,Refrigerated,Mcmillan Inc,2025-05-08 19:21:38,Low,2025-04-08 19:21:38,17,0,7,Spring,1,1,7
2025-03-24 17:08:04,Electronics,Laptop,Room-4,Row-I,12,37a493ba,Shelf,Small,0.38,64,2025-04-11 17:46:08,13,None,George-Thompson,,Medium,2025-03-24 17:08:04,4,18,8,Spring,0,4,30
2025-03-27 07:00:15,Clothing,Jacket,Room-1,Row-G,3,59da867f,Pallet,Small,0.38,40,2025-04-10 14:05:56,10,None,Johnson-Davis,,Medium,2025-03-27 07:00:15,1,12,9,Spring,0,2,14
2025-04-04 04:30:28,Electronics,Smartphone,Room-6,Row-E,6,d27020bc,Cold Storage,Small,0.72,3,2025-04-10 19:41:12,5,None,Clark-Long,,Medium,2025-04-04 04:30:28,25,0,3,Spring,0,4,7
2025-03-25 09:11:54,Food,Apple,Room-5,Row-F,10,44044b18,Cold Storage,Large,34.19,18,2025-04-09 10:26:57,12,Refrigerated,Hughes-Taylor,2025-04-02 09:11:54,Low,2025-03-25 09:11:54,25,0,14,Spring,0,2,7
2025-03-29 22:48:19,Furniture,Sofa,Room-6,Row-C,3,8d88ae87,Shelf,Medium,5.7,66,2025-04-10 18:39:27,8,None,"Bass, Reid and Romero",,Medium,2025-03-29 22:48:19,10,0,7,Spring,1,2,30
2025-03-27 06:26:57,Clothing,Dress,Room-3,Row-J,7,3ccf9bd7,Pallet,Large,12.56,93,2025-04-10 11:08:50,13,None,Thomas-Roberts,,Medium,2025-03-27 06:26:57,38,0,2,Spring,0,2,7
2025-03-23 18:11:57,Toys,Lego,Room-10,Row-F,10,2c233b4a,Cold Storage,Medium,5.67,63,2025-04-11 11:37:35,13,None,Arnold Inc,,Medium,2025-03-23 18:11:57,41,0,12,Spring,0,2,7
2025-03-26 21:02:20,Furniture,Chair,Room-7,Row-I,10,98ee5009,Shelf,Medium,2.13,81,2025-04-10 05:24:24,5,None,Johnson-Kirk,,Medium,2025-03-26 21:02:20,31,0,14,Spring,1,3,14
2025-03-29 16:55:17,Food,Eggs,Room-5,Row-H,4,b771aa6f,Bin,Large,45.18,96,2025-04-09 16:31:43,15,Refrigerated,Burton-Fitzgerald,2025-04-14 16:55:17,High,2025-03-29 16:55:17,22,0,3,Spring,0,4,14
2025-03-14 05:52:33,Toys,Lego,Room-8,Row-A,19,c3aa050b,Bin,Medium,4.23,19,2025-04-09 02:43:45,10,None,Rocha-Reed,,Medium,2025-03-14 05:52:33,39,0,12,Spring,1,2,30
2025-03-17 12:32:22,Furniture,Sofa,Room-1,Row-D,12,5a1c13be,Pallet,Medium,8.8,89,2025-04-10 09:49:08,13,None,Mclean Group,,Medium,2025-03-17 12:32:22,28,0,12,Spring,1,3,14
2025-03-27 20:44:33,Toys,Lego,Room-4,Row-C,6,4506f574,Bin,Large,45.54,1,2025-04-07 17:14:35,14,None,"Conner, Hubbard and Lewis",,Medium,2025-03-27 20:44:33,40,0,8,Spring,1,4,7
2025-03-17 13:24:33,Clothing,Jacket,Room-5,Row-B,10,b3b8374a,Pallet,Large,36.59,38,2025-04-11 10:22:25,14,None,Jordan-Rivera,,Medium,2025-03-17 13:24:33,40,0,14,Spring,0,2,14
2025-04-10 02:05:00,Food,Apple,Room-10,Row-E,11,1c90bee9,Bin,Small,1.98,48,2025-04-10 13:26:02,10,Refrigerated,Stewart PLC,2025-05-05 02:05:00,Medium,2025-04-10 02:05:00,13,2,6,Spring,0,0,7
2025-04-09 00:28:15,Electronics,Tablet,Room-4,Row-E,4,d03a2fda,Shelf,Small,0.56,27,2025-04-08 01:55:00,6,None,Stevens-Turner,,Low,2025-04-09 00:28:15,6,3,2,Spring,1,0,7
2025-04-10 11:03:53,Electronics,TV,Room-6,Row-D,5,0fb6bc90,Pallet,Large,47.54,45,2025-04-08 12:54:33,6,None,"Hall, Mata and Cameron",,High,2025-04-10 11:03:53,36,0,10,Spring,0,3,30
2025-03-14 14:58:20,Food,Rice,Room-4,Row-F,9,22632b44,Pallet,Large,46.73,9,2025-04-11 00:14:42,15,Refrigerated,Jones Inc,2025-03-27 14:58:20,High,2025-03-14 14:58:20,23,0,5,Spring,0,3,7
2025-03-28 14:37:01,Toys,Doll,Room-7,Row-B,1,8be2d919,Shelf,Large,15.53,23,2025-04-11 02:18:07,14,None,"Fisher, Henderson and Garrison",,Medium,2025-03-28 14:37:01,6,5,13,Spring,1,4,14
2025-03-16 23:01:07,Furniture,Cupboard,Room-4,Row-B,5,aa6d5ede,Bin,Small,0.26,74,2025-04-09 12:08:23,9,None,Smith and Sons,,Medium,2025-03-16 23:01:07,5,2,6,Spring,1,0,7
2025-03-18 18:52:20,Toys,Puzzle,Room-2,Row-E,1,54bd0be6,Shelf,Medium,3.6,40,2025-04-09 13:04:54,6,None,Kirby-Stewart,,Medium,2025-03-18 18:52:20,33,0,10,Spring,0,2,30
2025-03-19 19:57:58,Furniture,Table,Room-1,Row-C,1,05962920,Pallet,Medium,6.85,10,2025-04-09 08:24:09,10,None,Morris LLC,,Medium,2025-03-19 19:57:58,8,0,2,Spring,1,4,14
2025-04-03 07:00:47,Furniture,Bed,Room-4,Row-F,17,fecdcc83,Pallet,Small,0.86,76,2025-04-09 04:03:12,12,None,Adams LLC,,Medium,2025-04-03 07:00:47,31,0,11,Spring,1,3,14
2025-04-06 18:56:07,Clothing,Shirt,Room-6,Row-H,8,48854e85,Pallet,Small,1.1,25,2025-04-10 15:51:59,11,None,Duncan and Sons,,Medium,2025-04-06 18:56:07,8,8,5,Spring,1,4,30
2025-04-06 16:40:14,Clothing,Dress,Room-3,Row-D,13,9745b924,Pallet,Small,0.45,18,2025-04-10 16:04:31,14,None,"Warren, Ingram and Rocha",,Medium,2025-04-06 16:40:14,9,13,13,Spring,0,1,30
2025-04-07 03:48:10,Food,Milk,Room-1,Row-G,2,42de9318,Shelf,Large,21.57,61,2025-04-09 01:04:31,14,Refrigerated,"Walker, Bryant and Marks",2025-04-18 03:48:10,High,2025-04-07 03:48:10,41,0,7,Spring,0,3,14
2025-04-05 14:55:19,Furniture,Bed,Room-8,Row-I,8,d46a5c07,Shelf,Large,13.35,66,2025-04-10 10:52:15,8,None,"Carlson, Gomez and Contreras",,Medium,2025-04-05 14:55:19,16,0,9,Spring,0,0,14
2025-04-07 09:36:23,Clothing,T-Shirt,Room-6,Row-J,6,7cff2e51,Shelf,Medium,2.44,15,2025-04-08 23:01:23,11,None,Vasquez and Sons,,Medium,2025-04-07 09:36:23,6,0,3,Spring,0,3,30
2025-04-12 09:24:28,Food,Bread,Room-5,Row-B,17,dd1c30be,Bin,Medium,7.54,43,2025-04-11 14:23:25,7,Refrigerated,"Johnson, Hoover and Stevens",2025-04-23 09:24:28,Low,2025-04-12 09:24:28,29,0,12,Spring,0,4,7
2025-03-21 15:04:04,Clothing,Jacket,Room-7,Row-F,13,abf82f4a,Shelf,Large,47.75,77,2025-04-10 06:21:07,10,None,White-Woods,,Medium,2025-03-21 15:04:04,7,7,5,Spring,0,0,30
2025-04-01 07:46:02,Electronics,Tablet,Room-7,Row-I,16,5fb45e64,Shelf,Large,18.9,6,2025-04-10 00:46:05,13,None,Moore LLC,,High,2025-04-01 07:46:02,10,11,13,Spring,0,1,7
2025-03-28 17:34:21,Clothing,Dress,Room-7,Row-F,9,8e524612,Cold Storage,Large,28.56,6,2025-04-10 22:46:43,8,None,"Edwards, Russell and Conway",,Medium,2025-03-28 17:34:21,41,0,2,Spring,1,2,7
2025-03-28 08:59:15,Clothing,Dress,Room-2,Row-J,7,e3cb9a1a,Bin,Medium,6.27,47,2025-04-11 00:12:27,12,None,Atkinson-Smith,,Medium,2025-03-28 08:59:15,28,0,10,Spring,1,2,30
2025-04-07 16:50:13,Toys,Lego,Room-1,Row-B,9,b6cda870,Pallet,Small,1.41,86,2025-04-11 04:15:55,15,None,Scott Group,,Medium,2025-04-07 16:50:13,41,0,5,Spring,0,4,30
2025-03-16 19:44:14,Furniture,Cupboard,Room-1,Row-D,16,8cfac5a3,Shelf,Medium,5.41,5,2025-04-11 22:37:04,12,None,"Weaver, Bush and Jimenez",,Medium,2025-03-16 19:44:14,43,0,12,Spring,0,2,7
2025-03-13 15:09:18,Electronics,Speaker,Room-10,Row-D,15,20c6eaf3,Cold Storage,Small,1.81,52,2025-04-09 17:48:57,9,None,Martinez-Morgan,,High,2025-03-13 15:09:18,22,0,6,Spring,0,1,14
2025-04-08 05:17:23,Clothing,Jeans,Room-3,Row-F,5,f37c3ebc,Pallet,Large,25.04,84,2025-04-08 13:47:06,10,None,"Spencer, Paul and Rush",,Medium,2025-04-08 05:17:23,33,0,12,Spring,0,3,14
2025-03-23 00:45:02,Food,Milk,Room-10,Row-F,12,6468efdb,Bin,Large,27.3,56,2025-04-08 22:47:41,5,Refrigerated,Russell Group,2025-04-11 00:45:02,High,2025-03-23 00:45:02,37,0,13,Spring,1,1,7
2025-04-03 10:47:09,Food,Rice,Room-10,Row-A,19,17a0637b,Shelf,Medium,2.14,43,2025-04-07 18:42:16,9,Refrigerated,Edwards and Sons,2025-04-13 10:47:09,High,2025-04-03 10:47:09,3,18,3,Spring,0,3,7
2025-04-04 15:07:06,Food,Rice,Room-3,Row-J,13,eaf89df2,Bin,Small,1.75,11,2025-04-09 09:05:16,10,Refrigerated,"Rodriguez, Martin and Mason",2025-05-01 15:07:06,High,2025-04-04 15:07:06,29,0,4,Spring,0,0,7
2025-03-14 11:26:40,Electronics,TV,Room-3,Row-A,18,5cd41cb3,Pallet,Large,33.31,25,2025-04-12 06:43:29,7,None,"Jimenez, Shaffer and Mata",,Medium,2025-03-14 11:26:40,15,10,7,Spring,0,3,30
2025-04-10 21:11:06,Furniture,Cupboard,Room-10,Row-A,8,1b81ae46,Pallet,Medium,2.06,36,2025-04-08 12:54:30,13,None,Hunter-Fields,,Medium,2025-04-10 21:11:06,50,0,14,Spring,0,0,14
2025-03-27 18:53:31,Furniture,Sofa,Room-4,Row-B,3,4f3005fb,Pallet,Large,13.36,72,2025-04-11 18:41:03,5,None,Martin LLC,,Medium,2025-03-27 18:53:31,13,0,11,Spring,1,4,7
2025-03-30 20:21:55,Electronics,Speaker,Room-5,Row-A,18,7fdc4e32,Cold Storage,Small,1.43,66,2025-04-10 04:36:20,12,None,Meyer-Lee,,Low,2025-03-30 20:21:55,29,0,14,Spring,1,3,7
2025-03-18 13:11:34,Clothing,T-Shirt,Room-2,Row-E,13,4d39efb1,Shelf,Medium,3.11,41,2025-04-12 12:06:18,6,None,Davis and Sons,,Medium,2025-03-18 13:11:34,12,0,9,Spring,1,2,7
2025-03-19 09:41:47,Clothing,Jacket,Room-1,Row-E,10,6b8f5794,Pallet,Large,44.2,85,2025-04-08 02:57:29,5,None,Hernandez Group,,Medium,2025-03-19 09:41:47,26,0,3,Spring,1,3,14
2025-03-14 09:18:21,Electronics,TV,Room-10,Row-J,13,0c803935,Bin,Small,1.77,55,2025-04-07 19:02:16,10,None,Bishop Group,,Low,2025-03-14 09:18:21,14,3,7,Spring,0,1,14
2025-03-22 13:03:57,Furniture,Sofa,Room-7,Row-B,16,88adf592,Pallet,Large,12.29,15,2025-04-11 03:52:34,11,None,Perry-Turner,,Medium,2025-03-22 13:03:57,2,24,5,Spring,0,1,7
2025-04-03 03:26:25,Toys,Lego,Room-5,Row-E,9,2fc0e92b,Pallet,Medium,4.76,6,2025-04-12 09:31:00,11,None,"Allen, Campbell and Hodges",,Medium,2025-04-03 03:26:25,30,0,10,Spring,1,3,7
2025-03-29 05:05:11,Food,Milk,Room-4,Row-C,9,4257f75f,Shelf,Small,0.15,18,2025-04-10 07:02:56,5,Refrigerated,Buchanan Inc,2025-04-22 05:05:11,High,2025-03-29 05:05:11,6,0,2,Spring,0,2,30
2025-03-30 14:04:50,Toys,Blocks,Room-7,Row-F,16,13143065,Bin,Large,35.39,20,2025-04-11 15:17:49,13,None,Tran-Nelson,,Medium,2025-03-30 14:04:50,24,0,1,Spring,1,4,30
2025-03-24 10:23:47,Food,Apple,Room-7,Row-B,14,bda0fb61,Pallet,Small,0.98,63,2025-04-08 06:39:56,11,Refrigerated,"Deleon, Johnson and Russell",2025-04-08 10:23:47,High,2025-03-24 10:23:47,17,0,12,Spring,0,0,14
2025-04-12 00:31:25,Clothing,Shirt,Room-4,Row-E,2,b217c4dc,Bin,Small,0.9,23,2025-04-09 03:05:31,13,None,Peterson-Hurst,,Medium,2025-04-12 00:31:25,23,0,7,Spring,1,3,30
2025-04-08 05:14:13,Clothing,Dress,Room-6,Row-D,14,50a3c8a3,Bin,Medium,3.23,95,2025-04-10 14:23:13,8,None,"Howe, Peters and Johnson",,Medium,2025-04-08 05:14:13,8,4,2,Spring,0,0,30
2025-04-06 18:53:48,Clothing,Shirt,Room-3,Row-G,2,77bea32b,Shelf,Large,19.32,5,2025-04-11 08:17:14,15,None,Chavez Group,,Medium,2025-04-06 18:53:48,30,0,10,Spring,0,4,14
2025-03-17 08:08:17,Furniture,Bed,Room-7,Row-A,14,77ff5afe,Cold Storage,Medium,6.38,56,2025-04-12 08:11:47,12,None,Salinas and Sons,,Medium,2025-03-17 08:08:17,33,0,11,Spring,0,3,7
2025-03-20 20:15:35,Toys,Lego,Room-5,Row-J,20,25e88742,Cold Storage,Medium,5.26,72,2025-04-09 21:58:37,8,None,Richardson LLC,,Medium,2025-03-20 20:15:35,24,0,14,Spring,1,1,14
